year,title,authors,countries,keywords,conference,doi,url,concepts,citations,downloads,abstract
2016,State-of-the-Art Assessment on the Implementations of International Core Data Models for Public Administrations,"Van Compernolle, Mathias; De Vocht, Laurens; Goedertier, Stijn; Loutas, Nikolaos; Verborgh, Ruben; Mannens, Erik; Mechant, Peter; Peristeras, Vassilios; Van de Walle, Rik",Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium; Belgium,core data models; governance; interoperability; inventory; lifecycle; e-government,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910027,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910027,,1,33,"Public administrations are often still organised in vertical, closed silos. The lack of common data standards (common data models and reference data) for exchanging information between administrations in a cross-domain and/or cross-border setting stands in the way of digital public services and automated flow of information between public administrations. Core data models address this issue, but are often created within the closed environment of a country or region and within one policy domain. A lack of insight exists in understanding and managing the life-cycle of these initiatives on public administration information systems for data modelling and data exchange. In this paper, we outline state-of-the-art implementations and vocabularies linked to the core data models. In particular we inventoried and selected existing core data models and identified tendencies in current practices based on the criteria creation, use, maintenance and coordination. Based on the analysis, this survey suggest research directions for policy and information management studies pointing to best practices regarding core data model implementations and their role in linking isolated data silos within a cross-country context. Finally we highlight the differences in their coordination and maintenance, depending on the state of creation and use."
2016,Applying a Knowledge Audit Strategy for Public Corporate Boards,"Roy, Marie-Josée; Roy, Marie-Christine; Bouchard, Lyne",Canada; Canada; Canada,corporate board information; knowledge audit,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910047,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910047,,0,44,"Government boards are being asked to provide more oversight in creating and protecting public value. Much attention has been focused on the implementation of policies, processes and structures aimed at assisting directors with their new role. However, several surveys are reporting that they still do not have the necessary information and knowledge. While many studies have provided valuable insights into information-related issues, there remains a strong need for comprehensive guidelines that can help to determine specific information needs, problems, and solutions. The objective of this paper is to present the roadmap for an action research project that is set to start in 2016. It intends to validate the use of knowledge audit methodology in the context of public boards. The framework should help public organizations and their boards to determine a knowledge strategy that capitalizes on both tacit and explicit knowledge and on communication technologies."
2016,Govsolvers: an Open Source Community for e-Government in Colombia,"Moreno, Lina Marcela Morales; Páez, Javier Orlando Torres; Mogrovejo, Javier Sánchez",Colombia; Colombia; Colombia,open source; open source community; software development; software programming teams; e-government,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910073,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910073,,0,13,"In this paper, we present an initiative for creating, empowering and making sustainable an open source community for e-government in Colombia, composed by passionate and committed people that collaborate and work jointly for contributing to country development and solving governmental and public problems, through the design, development, test and deployment of e-government products and services."
2016,Information Sharing in the Regulatory Context: Revisiting the Concepts of Cross-Boundary Information Sharing,"Gil-Garcia, J. Ramon; Pardo, Theresa A.; Sutherland, Megan K.",United States; United States; United States,cross-boundary information sharing; incentives; information sharing; integrated data; interoperability; private sector; public sector; public-private partnerships; regulation; standards; trusted networks,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910099,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910099,,0,59,"Cross-Boundary Information Sharing (CBIS) has become increasingly important for public and private sector entities around the world. Studies critical to advancing what is known, have focused primarily on information sharing and integration among government entities at the same level of government or between governments from different levels. Within the context of government regulation, information sharing typically occurs among a more diverse network of actors and processes with overlapping regulatory responsibilities and information needs. The variety of actors and overlapping regulatory relationships can contribute to a gap between the level and nature of information sharing required for individual actors to meet their obligations. This ongoing research paper looks at the socio-technical nature of information sharing among public and private sector actors and examines what is known about public-public and private-private CBIS sector in order to inform future research.."
2016,City Eye: Accessibility for All,"Liu, Zhan; Sokhn, Maria; Le Calvé, Anne; Schegg, Roland",Switzerland; Switzerland; Switzerland; Switzerland,accessibility information; disabled travel; linked data; semantic web; tourism destination; e-governance,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910020,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910020,,0,22,"In today's world, making a good travel plan is not an easy task for most people. However, the situation is even more complicated for people with disabilities. For them, even simple trips, such as travelling to visit a museum or an exposition, have become extremely difficult. A wide variety of travel planning needs to be made days or months in advance, such as where, when, and how to travel, as well as how to get around and how to choose a suitable means of transportation. As a response in this ongoing project, our intention is to apply our proposed solution of linked data technologies in the domains of tourism services and e-governance to build a smart city. In particular, we want to provide useful travel information to people with disabilities and to make their travelling easier."
2016,Organisational Framework for e-Government Development in Sub-Saharan Africa,"Enaw, Ebot Ebot; Check, Njei; Teke, Mokube Peter",Cameroon; Cameroon; Cameroon,administrative structure; project management; project management office; e-government,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910021,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910021,,0,33,"Two decades ago, most of the Sub-Saharan African countries joined the rest of the world in adopting ICTs to improve the delivery of government services. These African countries regarded e-Government with numerous benefits including greater efficiency, improved public services, reduced corruption and enhanced engagement with citizens. Yet, progress in e-gov development in these countries has been relatively slow comparing to other regions of the world [19]. The paper aligns the concept of Project Management Office (PMO) [9] to the public administrative set-up of Cameroon in presenting an organizational framework suitable for e-Government development improvement. This concept is applicable to other Sub-Saharan African countries which have similar organizational challenges."
2016,Information and Analytical Support of the Authorities Using Semi-Structured Data,"Mikhaylova, Ekaterina; Mityagin, Sergey; Tikhonova, Olga; Zakharov, Yuriy",Russia; Russia; Russia; Russia,decision-support system; information-analytical support; semi-structured data; social media; e-government,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910023,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910023,,0,11,"Informational and analytical support of the authorities is one of the most relevant subject on the development of a decision support system. This article describes the current process of information-analytical support of the authorities by the example of St. Petersburg, Russia, including the analysis of social networks, as well as an analysis of the existing approaches to information and analytical support, and the problems that can be solved by using semi-structured data."
2016,Digital Divide as an Obstacle of the Independent Development of the States of Sub-Saharan Africa,"Pantserev, Konstantin A.",Russia,digital divide; globalization; information society; information technologies; states of sub-saharan africa,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910024,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910024,,0,17,"The paper is devoted to the problem of the bridging of the ""digital gap"" between States of Sub-Saharan Africa and well-developed countries. The author undertakes an attempt of theoretical comprehension of the problem of the digital divide and try to understand which kind of measures are undertaken by Sub-Saharan African countries which dispose strictly limited financial and technological resources and are dependent from foreign aid in order to reduce the digital gap and to build an information society in the region."
2016,From Data to Decisions,"Sokhn, Maria; Cotting, Alexandre; Evequoz, Florian; Zufferey, Arnaud",Switzerland; Switzerland; Switzerland; Switzerland,dashboards; democracy 2.0; open data; transparency,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910032,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910032,,0,56,"A revolution over the open data approach has gained importance over the last decade. This revolution is based on the information and communication technology and has been catalyzed by open government directives that have emerged. In this paper we present preliminary results of our approach based on dashboards showing selected open government data as a key element for trends visualization, prediction evaluation and decision support."
2016,Synchronizing Mind Maps with Fuzzy Cognitive Maps for Decision-Finding in Cognitive Cities,"D'Onofrio, Sara; Zurlinden, Noémie; Kaltenrieder, Patrick; Portmann, Edy; Myrach, Thomas",Switzerland; Switzerland; ; ; ,cognitive city; cognitive computing; decision-finding; fuzzy cognitive map; mind map; transportation,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910034,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910034,,0,32,Synchronizing mind maps with fuzzy cognitive maps can help to handle complex problems with many involved stakeholders by taking advantage of human creativity. The proposed approach has the capacity to instantiate cognitive cities by including cognitive computing. A use case in the context of decision-finding (concerning a transportation system) is presented to illustrate the approach.
2016,Open Government Data as a Right for Effective Citizen Participation,"Odongo, Agnes Owuato; Rono, Gideon Cheruiyot",Kenya; Kenya,open data; open government; openness; transparency and citizen participation,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910035,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910035,,0,41,"Open Government Data (OGD) is where the public sector relinquishes its role as information gatekeeper and become information provider. This realigns power dynamics between the public and private sectors. Open and transparent governments are more accountable to their citizens and less corrupt. Openness generates trust in government, paves way for meaningful citizen participation and more informed and better policies. This paper addresses the question: How does OGD arouse development opportunity generation? To explore and illustrate how development opportunities can be generated using OGD, we proposed a conceptual model that generates noticeable techniques resulting in economic development opportunities. This portrays the contributory pathways between OGD, social factors and technological factors that can generate development opportunities. We looked at overall economic and societal impacts from OGD and examine OGD initiatives as the unit of analysis."
2016,Web Accessibility for Elderly,"da Silva, Viviane Gomes; Silva de Souza, Ranniéry Mazzilly; Oliveira, Mafalda; Medeiros, Rafael Lima",Brazil; Brazil; Portugal; Brazil,information and communication technology (ict); senior; web accessibility,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910036,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910036,,0,74,"The expansion of information and communication technology (ICT) use in society has conducted an intense movement of inclusion is nevertheless on accessibility has also presented paradoxically notable exclusion of important social groups. This paper presents eyeliners aspects of Web accessibility as a major factor of social and digital inclusion particularly the senior population. Establishes the epistemological approach between sociology and informatics, scientific fields that leverage alternative whose prospects are promising solution to the problem of the digital divide. Based on two studies that manage to know the behavior of the Portuguese senior next to ICT and the improvement of benefits to this social layer when the quality standards meet international accessibility recommendations emerging. Identifies some gaps between the recommendations made by international bodies and professional developers of Web systems; and what has been the cause of this growing exclusion of senior users and others that are achieved by this omission."
2016,Ongoing Results on the Implementation of the IT-focused e-Procurement Strategy of Colombia,"Moreno, Lina Marcela Morales; Orjuela, Andrés Hernando Ruíz; Rodríguez, Carlos Ernesto; Páez, Javier Orlando Torres",Colombia; Colombia; Colombia; Colombia,government procurement; it procurement; pricing framework agreements; e-procurement,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910039,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910039,,0,31,"In this paper, we present the ongoing results on the implementation of the IT-focused e-procurement strategy of Colombia. The adoption of IT pricing framework agreements has enabled Colombian public agencies to achieve a higher level of rationalization over IT investment and reduce procurement time, effort and cost."
2016,Methodology for Evaluation and Rating of Open Municipal Budgets in Russia: a Research Plan,"Parkhimovich, Olga; Vlasov, Vitaly",Russia; Russia,government data; methodology for evaluation; open budget; open data; open spending,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910041,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910041,,0,19,"The purpose of this paper is to describe the research plan of developing methodology for evaluation open budget datasets on municipal level. The aim of this methodology is to identify criteria for complex estimation of open budgets based on different aspects, such as dataset format, metadata about dataset, the access of dataset, dataset quality. The results of this study could be used for preparing recommendations for municipal government officials, who are involved in the development and publication of municipal budget datasets."
2016,e-Governance Institutions Development in the Eurasian Economic Union: Case of the Russian Federation,"Bolgov, Radomir; Karachay, Vitalina",Russia; Russia,eurasian economic union (eaeu); eurasian integration; institutional analysis; organizational model; e-governance,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910044,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910044,,0,18,"The issue of effective usage of ICT, including e-governance instruments, plays a vital role in studying the effectiveness of Eurasian integration processes because of dynamic transformation in the Eurasian Region. Thus, the issue of e-governance institutions development influence on the Eurasian integration is in a great urgency. The paper provides first steps in the institutional analysis of e-governance system in the countries of Eurasian Economic Union (EAEU), in particular, in Russia. Based on structural analysis of e-governance institutional system development in the EAEU member-states (Russia, Belarus, Kazakhstan, Armenia, Kyrgyzstan), the preliminary institutional maturity model of e-governance development in EAEU is planned to be developed in future research."
2016,HLMC: a Hybrid Logic Tool for Model Checking in Verification of Administrative Processes,"Goron, Anca; Chesñevar, Carlos Iván",Romania; Argentina,business event logs; compliance checking; hybrid logics; model checking,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910046,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910046,,0,13,"Nowadays, public services can be modeled, analyzed and implemented using notations and tools for the business process (BP) abstraction. Applying such an approach allows public administrations (PAs) to better react to the undergoing transformation in service provisioning, improving service quality in order to satisfy citizens and business requests while coping with decreasing budgets. This paper introduces a novel approach to verifying administrative processes based on HLMC, a hybrid logic model checker"
2016,Participatory Planning Process for Controlling Urbanization: an Inverse Model Approach,"Crespo, Ricardo; Manuschevich, Daniela; Crespo, Fernando; Concha, Gastón; Rajabifard, Abbas",Chile; Chile; Chile; Chile; Australia,inverse-model; land-use change model; smart governance; urban planning,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910048,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910048,,0,29,"This study proposes the use of a novel mathematical modeling approach denoted as inverse model for urban planning to support local government decision-making process. As opposed to traditional methods, the point of departure is a desired future defined by stakeholders followed by the question ""what shall we need to do today to get there"". We test the power of the proposed method using a land-use change model in a region in the south Chile to control future conflicts around land-ownerships between the population and the dominant indigenous ethnic group. Results of the model are expected to help local government with the actions to be made today to avoid conflicts in the future. Additionally we expect this study to be the starting point of a smart governance framework project in which the definition of desire future scenarios can be assisted by electronic means such as 3D visualization software."
2016,"Community Experiences of Engaging Political Representatives Using Mobile Phone Technology and Web App in KwaZulu-Natal, South Africa","Kariuki, Paul",South Africa,citizens; engagement; mobile phone technology; political leaders; south africa,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910049,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910049,,0,16,"Active citizen engagement remains a principle tenet of South African democracy that is rooted in the Constitution and supported by various laws. However, as the country's democracy continues to mature, citizen engagement has been reduced to tokenism in many aspects of local governance. An earnest quest by ordinary citizens to make their voices heard has been an ongoing trend. This paper presents preliminary findings of an ongoing project on community experiences of engaging elected political representatives using mobile phone technology. It recommends that citizens be capacitated to use social media platforms to maximize such engagement."
2016,Publishing Data in Open Format: Formalizing the Process in a Brazilian Federal University,"Albano, Cláudio Sonáglio; de Pinho, Leonardo Bidese",Brazil; Brazil,barriers; benefits; federal university; open government data,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910059,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910059,,0,40,"This paper describes data opening process in a Brazilian federal university. The work involves different sectors of the university. Main results are to identify process data to publish, internal in the government and from society demand, benefits and barriers of the process."
2016,A Framework for Understanding Smart City Governance as a Sociotechnical System,"Pereira, Gabriela Viale; Macadar, Marie Anne; Testa, Maurício Gregianin",Brazil; Brazil; Brazil,holistic factors; quality of life; smart cities; smart governance; societal trends; sociotechnical approach,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910061,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910061,,0,74,"Considering the complex and dynamic challenges of the digital age, a holistic perspective is important for continued development of governance. This ongoing research addresses the following question: Which factors are related to the design of smart city initiatives in a holistic perspective? Therefore, this article aims to develop a multidimensional framework of smart city governance initiatives, considering aspects of the sociotechnical approach. To explore and illustrate it this study takes the perspective that by improving the quality of life and working on the changes in government workforce through technology the results from smart city initiatives will include holistic factors of the urban system. The contribution of this study is the extending of smart city research in a sociotechnical view."
2016,"Close, Easy and Modern Citizen Service","Velo, Daniel; Sayanes, Sandra; Ibarra, Nancy",Uruguay; Uruguay; Uruguay,accessibility; availability; citizen services; equality of access; focus on the citizen; integrity; multi-channel; public services; quality; reliability,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910062,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910062,,0,12,"In this document, we describe the Multi-channel and Comprehensive Strategy of Citizen Service carried out by the Presidency of the Republic of Uruguay through the country's e-Government Agency (AGESIC). Uruguay is divided into 19 provinces where Governmental Organizations, which are proceedings' and service providers, are concentrated mainly in the 19 capital cities. This means that a large number of population must go from their domicile to the different offices in order to carry out a proceeding. The Citizen Service Strategy seeks to bring the State closer to citizens by shortening distances, eliminating technological and/or accessibility barriers, providing proceedings and services that may allow narrowing the existing gap between capital cities and smaller towns or remote communities, thus supplementing what they offer nowadays. These services are offered through different service channels so that the citizen may choose the one that he/she prefers or the one that matches his/her possibilities, resources or knowledge. AGESIC develops this strategy by using the technological tools available and joining forces with different Organizations so that their proceedings may be available throughout the country, whether by phone at 0800 INFO; by e-mail at the address: atencionciudadana@agesic.gub.uy, or in person through the setting up of Citizen Service Stands -- PAC in over 115 locations throughout the country, locations situated mostly in small and remote communities."
2016,Institutional Networks for Digital Citizen Empowerment,"Colombo, Valeria; Alifa, Dinorah",,citizen; digital skills; education; empowerment; inclusion,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910064,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910064,,0,22,"The purpose of this paper is to describe the strategy and implementation activities developed by AGESIC (Agency for e-Government and Information Society) during 2015 in Uruguay to improve citizen inclusion in the Information and Knowledge Society, and to empower citizens to exercise their rights."
2016,Brainstorming the Nation through Social Media: Emerging Open Governance in Closed Contexts?,"Salem, Fadi",United Arab Emirates,open governance; policymaking; public engagement; social media; uae; e-participation,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910065,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910065,,0,14,"Social media is used in a wide range of governance and civic engagement activities. In democracies, it is becoming a mainstream contributor to policymaking and political participation. Meanwhile, the literature on non-democratic states largely views its role as an influencer of bottom-up collective action or as a top-down channel for service delivery. In such ""closed"" settings, the influence of social media on policymaking is not thoroughly addressed. Do participatory social media applications affect policymaking in non-democracies, beyond the two prevailing views? This paper explores this question by extracting lessons from the UAE's ""national brainstorming session""; a rare large-scale social media initiative for policy formulation in a region not much used to public engagement in governance. Based on an in-depth case study, the findings suggest that social media can influence policy formulation in non-democratic settings; highlighting an area for further research."
2016,The e-Procurement Condition of Sustained Development: Case of Madagascar,"Rakotonirina, Voahangy; Raoelson, Harilanto",Madagascar; Madagascar,administrative reform; corruption; development; equal access; equal treatment; governance; ict; modernization; poverty; public expenditure; public procurement; transparency; e-government; e-procurement,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910066,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910066,,0,21,"In the process of modernization of public procurement, the Government of Madagascar is committed to integrating ICT within the public administration, in particular, the Ministry of finance and Budget (MFB) through the PPRA. Although the main challenges of the MFB is to ensure public procurement efficiency and sound management of public funds, the efforts to achieve better results have not halted procurement malfunctions such as lack of transparency, unequal access and treatment to the public procurement and corruption."
2016,Use of Social Media by the Federal Government in Russia,"Bundin, Mikhail; Martynov, Aleksei",Russia; Russia,regulation; russia; social media; social network sites; e-government,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910068,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910068,,2,28,The enormous popularity of social networking services makes public authorities and officers to become active users of social networks sites. The Russian Federal Government also has surrendered to the global tendency of using social media for public needs in order to achieve openness and transparency as well as to increase citizens' participation. The most visible changes revealed in 2013 after a series of legal and policy acts on Open Government. Regardless positive changes in official policy towards social media based on recognition of their influence on social opinion the state has not provided a coherent regulation for using social media.
2016,Implementation Process of Forms with Orbeon,"Perazzo, Roxana",,electronic forms; formalities; forms tools; orbeon,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910069,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910069,,0,13,"Agesic works on a project whose main goal is to achieve a high percentage of State proceedings and services being electronic, using for that the new technologies and the agency's technological assets. The selected tool was Orbeon Forms."
2016,The Use of Open Government Data to Citizen Empowerment,"Craveiro, Gisele S.; Machado, Jorge A. S.; Machado, Jutta S.",Brazil; Brazil; Brazil,budget transparency; citizen empowerment; impact; open government; open government data; outcomes,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910076,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910076,,0,49,"To this date, governments, civil society organizations, and private sector representatives consider Open Government Data as a building block for open government, as they see it as a key enabler of improved service delivery, transparency, and public engagement. But scientific literature also presents and discusses challenges and barriers to the effective citizen empowerment, especially among the most marginalized ones. Unequal skills, resources and time have a big impact on who is making use of OGD. The reach they can have using OGD, as data literacy and skills of individual groups of citizens, and their access to technology, should also be considered. The goal of this research is to analyze the output, outcomes and/or impacts that a network of organizations, institutions and individuals derives from OGD through a case study in the city of São Paulo focusing on a budget-transparency tool used by unskilled citizens."
2016,Structuring the Transparency Deficits of ICT-enabled Production and Use of Governmental Information,"Caron, Daniel J.; Villeneuve, Jean-Patrick; Heide, Marlen",Canada; Switzerland; Switzerland,ict; information management; transparency,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910092,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910092,,0,35,"This paper investigates and tries to structure endogenous causes of the inappropriate creation, storage and management of public records (upstream dynamics of transparency). The research is a still on-going exploratory analysis of so-far under-researched upstream transparency deficiencies. Recent transparency scandals in the US and Canada demonstrate access provisions need to be complemented with rules, regulations and cultures linked to the entire documentary process; from creation to access. The cases selected reveal challenges linked to digital communication and information, thus pointing to a lack of culture, regulation or simply uncertainty in light of public administration's increased use of ICT tools."
2016,Management of Organizational Knowledge in Public Administration,"Gábor, Miklós",Hungary,adaptive test; knowledge transfer; ontology; process management,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910094,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910094,,0,25,"In the modernization of public administration transparency and efficiency of the procedures is a key issue. The combination of process management and ICT empowers the institutional and human capacity building. The paper describes the process management aspect of public administration and introduces a specific solution (ProKEX) which integrates process modelling, text mining, ontology building, and adaptive testing as a tool for knowledge elicitation and transfer. The solution is illustrated by a case study."
2016,Proposing a Multidimensional Framework to Assess Mobile Government Readiness,"Lanza, Beatriz Barreto Brasileiro; Gil-Garcia, J. Ramon; Costello, Jim; Werthmuller, Derek",United States; Mexico; United States; United States,assessment tool; capability assessment; digital government; e-government; mobile capability; mobile government; multidimensionality of e-government; readiness,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910095,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910095,,0,24,"Based on a review of recent literature and a set of group and individual interviews, this poster proposes a preliminary multidimensional framework to assess an agency's readiness for mobile government. The poster also shows how these dimensions have been integrated into a tool called Mobile-Readiness Assessment, which public managers can use to better understand mobile technologies and help them ask the right questions before starting any mobile government project."
2016,Experiences with Electronic Vote: Challenges and Solutions,"Pesado, Patricia; Galdamez, Nicolás; Estrebou, César; Pousa, Adrian; Rodriguez, Ismael; Eguren, Sebastián Rodriguez; Chichizola, Franco; Pasini, Ariel; De Giusti, Armando",Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina,electronic vote; internet voting; e-government,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910098,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910098,,0,103,"This paper presents results of a research on electronic voting carried out by the Institute of Research in Computer Science LIDI of the School of Computer Science of the National University of La Plata, Argentina, as part of research in e-Government developed since 2003. In particular, the topic of electronic vote has generated various experiences that allowed developing different election models for public and private environments. These experiences have resulted in the transfer of technology to several sectors"
2016,"An Analysis of the Relationship Between e-Government, Accounting and Technological Innovations: After the Implementation of the e-Government Program in Brazil","Dias-da-Fé, Armando Lopes; Gomes, Delfina; Oliveira, Lídia",Portugal; Portugal; Portugal,accounting; brazil; state; technological innovations; e-government,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910031,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910031,,0,38,"Driven by new technologies and the success of the private sector, governments are migrating part of its activities for the Web environment. This movement has originated changes in the relationship between the state and society. This PhD thesis aims to analyse how and why technological innovations, in particular e-government (e-gov) programs, the State and accounting interacted, using Accounting and the State and the concepts of accountability, control and corporate governance as theoretical framework. As research methods we will use the documental analysis to collect the occurred changes in the relationship between companies and the State mediated by Accounting in Brazil during 1995-2014, and surveys to obtain the perception of key actors in this process. This study aims at contributing to a better understanding of power relations of the institutional forces that can influence the field of accounting regulation, as well as, to the literature about Accounting and the State, from the point of view of practical aspects and the possible factors that had influenced the implementation and evolution of e-government in Brazil."
2016,The Acquisition of Digital Capabilities as Means for Women's Development in Punto México Conectado,"Mancilla, Yolanda Martínez",Mexico,development; digital inclusion; gender gap; impact evaluation; information and communications technology (ict); informational capabilities; randomized control trials (rcts),Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910051,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910051,,0,14,"The growing relevance of Information and Communications Technologies (ICT) presents an opportunity to use them as enhancing mechanisms for the broadening of individual capabilities. Since women still face important gender gaps in developing countries, public policies targeting digital inclusion and the expansion of informational capabilities, should understand the access and use of ICTs as means for gender gap reduction. Considering this context and following Amartya Sen's ""Capability Approach"" notion, this study proposes a digital inclusion program impact evaluation to analyze the level of acquisition of informational capabilities and the degree in which these foster the adoption of ICTs in daily life of urban women living in poverty conditions. Such analysis will be conducted through a Randomized Control Trial (RCT) with women, beneficiaries of the Mexican government's poverty alleviation program Prospera. This will be done seeking to analyze how such adoption of ICTs can contribute to development by delivering more freedoms and control to people over their own lives."
2016,A Contextual Framework for EGOV Adoption in SADC,"Chikerema, Teresa; Mavetera, Nehemiah; Jantjies, Mmaki",South Africa; South Africa; South Africa,actor-network theory; context; design thinking; sadc; socio-technical; tam; e-government,Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,10.1145/2910019.2910072,http://dl.acm.org/citation.cfm?preflayout=flat&doid=2910019.2910072,,0,39,"e-Government (eGov) is a global phenomenon. Developing and developed countries are coming up with initiatives for its implementation. However, eGov benefits are not universally enjoyed, to some it is seemingly a paradox. Despite a vast amount of research in the eGov field, past researches on eGov emphasize on the lack of theoretical lenses, methodical and methodological shortcomings in presenting the status of eGov. Particular to the Governments in the Southern African Development Community (SADC) is that they share a socio-technical context. The eGov frameworks that are used by the SADC member states do not take into consideration the peculiarity of this community; and consequently has led to the continued low adoption of eGov from the perspectives of both the supply and the demand sides. This study, therefore explores the factors that influence and pursue possibilities that promote eGov adoption in the southern African community. This study will be approached from the lenses of Technology Acceptance Mode (TAM)l, the Actor-Network Theory (ANT) and Innovation Translation (InT) coupled with design thinking to align the designer expertise with the user needs. A mixed method approach will be used. As a consequence of this paper, a context based framework for implementing eGov strategy will be presented to facilitate the decision making needed for the implementation of the initiatives in the region."
